Wall time,Step,Value
1696521579.1433165,12800,-0.691440224647522
1696522148.1588833,25600,-0.6849286556243896
1696522714.6589675,38400,-0.6893994212150574
1696523284.8631225,51200,-0.6896071434020996
1696523866.9094584,64000,-0.7176316976547241
1696524473.369611,76800,-0.7099587917327881
1696525065.2310143,89600,-0.7200061678886414
1696525669.8635962,102400,-0.737484335899353
1696526244.3151565,115200,-0.7649976015090942
1696526815.4092631,128000,-0.7632682919502258
1696527339.7991645,140800,-0.7411956787109375
1696527848.8257349,153600,-0.7804352045059204
1696528368.840512,166400,-0.7304376363754272
1696528835.5349886,179200,-0.7325059175491333
1696529304.2693915,192000,-0.7225780487060547
1696529761.9277508,204800,-0.660194993019104
1696530196.498201,217600,-0.6524670720100403
1696530617.5309653,230400,-0.6393266916275024
1696531024.3262784,243200,-0.6189136505126953
1696531434.0371685,256000,-0.6048520803451538
1696531847.637013,268800,-0.5594070553779602
1696532243.2476957,281600,-0.5559167265892029
1696532639.0273657,294400,-0.5212303400039673
1696533029.6458972,307200,-0.5008266568183899
1696533420.885962,320000,-0.492243230342865
1696533824.569436,332800,-0.4716416597366333
1696534227.9328191,345600,-0.47049030661582947
1696534647.5650327,358400,-0.45781201124191284
1696535070.3714058,371200,-0.4445270597934723
1696535481.9896572,384000,-0.46042177081108093
1696535891.2103612,396800,-0.4327978789806366
1696536314.3684337,409600,-0.433144748210907
1696536728.9775677,422400,-0.4163343906402588
1696537156.4412043,435200,-0.39164677262306213
1696537562.5789158,448000,-0.3875046372413635
1696537967.4123256,460800,-0.39980366826057434
1696538364.614879,473600,-0.40242210030555725
1696538785.097996,486400,-0.42890504002571106
1696539190.1016243,499200,-0.42668312788009644
1696539583.475343,512000,-0.3838805854320526
1696539969.6529412,524800,-0.330134779214859
1696540349.005082,537600,-0.34630122780799866
1696540732.2373626,550400,-0.32851800322532654
1696541116.2246463,563200,-0.31624332070350647
1696541507.8899117,576000,-0.3261725902557373
1696541918.6301494,588800,-0.3491458296775818
1696542317.4193425,601600,-0.30202680826187134
1696542724.066598,614400,-0.28599032759666443
1696543116.906674,627200,-0.2847318947315216
1696543503.2310123,640000,-0.28480687737464905
1696543885.9465098,652800,-0.2513296902179718
1696544271.5974367,665600,-0.22746562957763672
1696544656.4045663,678400,-0.22334522008895874
1696545041.8164606,691200,-0.2104913294315338
1696545428.9514065,704000,-0.2165026217699051
1696545819.4284062,716800,-0.20966632664203644
1696546213.899222,729600,-0.1810067892074585
1696546615.808085,742400,-0.1918807327747345
1696547026.4795516,755200,-0.19397470355033875
1696547429.6840694,768000,-0.18042398989200592
1696547826.5690148,780800,-0.17513778805732727
1696548223.3767707,793600,-0.1652001291513443
1696548621.536543,806400,-0.15143755078315735
1696549036.5729496,819200,-0.13729019463062286
1696549444.7528691,832000,-0.11754889041185379
1696549831.4292996,844800,-0.11259374022483826
1696550216.942127,857600,-0.10962442308664322
1696550599.9080777,870400,-0.09258706122636795
1696550985.9383233,883200,-0.1496599167585373
1696551372.8800123,896000,-0.16288155317306519
1696551764.9952235,908800,-0.08632531017065048
1696552148.7255862,921600,-0.08312404155731201
1696552540.530174,934400,-0.15318162739276886
1696552929.3400717,947200,-0.15849804878234863
1696553320.0621734,960000,-0.08261416107416153
1696553703.422016,972800,-0.07600413262844086
1696554088.6635685,985600,-0.054144058376550674
1696554477.9637003,998400,-0.0334668904542923
1696554863.1401982,1011200,-0.03374889865517616
1696555255.7145662,1024000,-0.04819541051983833
1696555642.934883,1036800,-0.02879513055086136
1696556032.844568,1049600,-0.032509028911590576
1696556415.3338716,1062400,-0.036527328193187714
1696556803.7822816,1075200,-0.010939699597656727
1696557195.899499,1088000,-0.05208811163902283
1696557596.9483957,1100800,-0.06184297055006027
1696557995.224048,1113600,-0.021810799837112427
1696558388.3093026,1126400,0.009860670194029808
1696558788.7650802,1139200,0.048648178577423096
