Wall time,Step,Value
1690608435.585793,12800,-0.6937175989151001
1690608760.6221013,25600,-0.6998361945152283
1690609083.812954,38400,-0.6986695528030396
1690609410.669981,51200,-0.692676305770874
1690609873.951967,64000,-0.7001744508743286
1690610521.6141741,76800,-0.7189043164253235
1690611184.758276,89600,-0.7173684239387512
1690611811.1272988,102400,-0.7367441058158875
1690612428.8200169,115200,-0.7738085985183716
1690613020.3172886,128000,-0.7667128443717957
1690613596.715729,140800,-0.7549532055854797
1690614126.636495,153600,-0.7427673935890198
1690614656.3983753,166400,-0.730031430721283
1690615134.6405926,179200,-0.6939378976821899
1690615621.2983494,192000,-0.6649532914161682
1690616091.0962458,204800,-0.6538909673690796
1690616582.164489,217600,-0.5982671976089478
1690617046.208493,230400,-0.5910950899124146
1690617491.7061827,243200,-0.5364469289779663
1690617925.7744284,256000,-0.5329886674880981
1690618410.3847988,268800,-0.5819780826568604
1690618857.412622,281600,-0.5926347970962524
1690619293.6867921,294400,-0.5496503114700317
1690619756.42633,307200,-0.5204395055770874
1690620207.4342334,320000,-0.5050268173217773
1690620644.99578,332800,-0.4796062409877777
1690621074.3446486,345600,-0.4749637544155121
1690621556.4871552,358400,-0.49300041794776917
1690621997.5215404,371200,-0.5178272724151611
1690622434.4310963,384000,-0.4646915793418884
1690622886.994764,396800,-0.4745718538761139
1690623335.5588875,409600,-0.4592823088169098
1690623766.6310945,422400,-0.4519180655479431
1690624193.7657764,435200,-0.44055214524269104
1690624646.7787364,448000,-0.4389866292476654
1690625076.1521792,460800,-0.4364861249923706
1690625517.047723,473600,-0.4154050946235657
1690625967.199177,486400,-0.4127897024154663
1690626406.130621,499200,-0.40368953347206116
1690626842.9524846,512000,-0.4323224127292633
1690627309.5127056,524800,-0.4510248899459839
1690627772.2744215,537600,-0.4244953989982605
1690628210.149654,550400,-0.39193782210350037
1690628656.7032058,563200,-0.369827538728714
1690629109.491001,576000,-0.3706980049610138
1690629535.9175384,588800,-0.3544607162475586
1690629964.153794,601600,-0.3552262783050537
1690630416.6923175,614400,-0.34830164909362793
1690630846.5007384,627200,-0.34532400965690613
1690631279.6197405,640000,-0.3259449899196625
1690631723.7847285,652800,-0.3268631100654602
1690632170.0124898,665600,-0.36886242032051086
1690632608.579554,678400,-0.369861900806427
1690633046.6561832,691200,-0.369546502828598
1690633511.570842,704000,-0.3233676850795746
1690633944.614078,716800,-0.3206990659236908
1690634371.4799814,729600,-0.28546011447906494
