Wall time,Step,Value
1689732615.7881703,25600,-0.6852694153785706
1689733022.477415,51200,-0.6990659236907959
1689733450.393121,76800,-0.706757128238678
1689733836.1394854,102400,-0.7237908840179443
1689734211.5396833,128000,-0.7801305055618286
1689734634.2386951,153600,-0.8665009140968323
1689735050.8811355,179200,-0.8616940379142761
1689735403.9219704,204800,-0.9734129309654236
1689735811.3205845,230400,-0.9783065915107727
1689736266.1686425,256000,-0.9499011635780334
1689736618.4184453,281600,-0.9303498864173889
1689737045.8137822,307200,-0.8789272308349609
1689737474.1346543,332800,-0.83402019739151
1689737860.2156637,358400,-0.7983049154281616
1689738229.1699195,384000,-0.7849801182746887
1689738667.3555517,409600,-0.7642406821250916
1689739104.9490404,435200,-0.7292803525924683
1689739508.4982655,460800,-0.6974872946739197
1689739915.9480581,486400,-0.68729567527771
1689740319.8277764,512000,-0.6397548913955688
1689740683.9389834,537600,-0.5897545218467712
1689741076.7016037,563200,-0.5698409676551819
1689741501.4719675,588800,-0.5371407270431519
1689741950.7704225,614400,-0.49067094922065735
1689742370.6473653,640000,-0.4446884095668793
1689742858.1050448,665600,-0.4161435067653656
1689743369.0762491,691200,-0.37515339255332947
1689743830.9093835,716800,-0.33941560983657837
1689744306.012453,742400,-0.3156752586364746
1689744829.3549426,768000,-0.2902386784553528
1689745327.8159716,793600,-0.22727163136005402
1689745763.977173,819200,-0.22744092345237732
1689746286.3894022,844800,-0.18164856731891632
1689746680.5397124,870400,-0.1643032431602478
1689747071.3652847,896000,-0.12368854880332947
1689747484.6230526,921600,-0.07973598688840866
1689747867.7007966,947200,-0.05992066115140915
1689748281.617345,972800,-0.04312872886657715
1689748679.1226254,998400,0.011275130324065685
1689749065.7216978,1024000,0.04449107125401497
1689749485.392432,1049600,0.08933643996715546
1689749853.7049625,1075200,0.09086024016141891
1689750305.8446963,1100800,0.1044996976852417
1689750658.1557345,1126400,0.09946898370981216
1689751089.7487965,1152000,0.14817948639392853
1689751451.0692945,1177600,0.1402234435081482
1689751899.1203222,1203200,0.20714789628982544
1689752281.9345863,1228800,0.23087815940380096
1689752705.673569,1254400,0.2666991353034973
1689753113.4658685,1280000,0.2958143353462219
1689753523.134746,1305600,0.3288024961948395
1689753918.7552845,1331200,0.3307381272315979
1689754329.6301608,1356800,0.3834104537963867
1689754720.7912745,1382400,0.3952876329421997
1689755141.5646226,1408000,0.40419650077819824
1689755528.3701317,1433600,0.4746558964252472
1689755938.2560766,1459200,0.6327875256538391
1689756319.1934721,1484800,0.6185410022735596
1689756747.3639998,1510400,0.8139874935150146
1689757118.855682,1536000,0.8406691551208496
1689757545.7820725,1561600,0.8759680390357971
1689757921.6742322,1587200,0.9250656962394714
1689758326.7378933,1612800,1.1436864137649536
1689758700.209226,1638400,1.130426287651062
1689759112.4257371,1664000,1.2348636388778687
1689759492.9732106,1689600,1.1836118698120117
1689759902.2210693,1715200,1.392409324645996
1689760280.9893165,1740800,1.4919966459274292
1689760690.1605632,1766400,1.7044483423233032
1689761072.8540218,1792000,1.695014238357544
1689761481.6627674,1817600,1.5744645595550537
1689761848.9841518,1843200,1.635948896408081
1689762263.4600031,1868800,1.8486665487289429
1689762627.6790423,1894400,1.7648690938949585
1689763038.9162393,1920000,1.795966386795044
1689763401.76839,1945600,1.7344187498092651
1689763819.282894,1971200,1.6046085357666016
1689764185.0762002,1996800,1.7818095684051514
1689764596.7421973,2022400,1.8939425945281982
1689764963.914504,2048000,1.7946847677230835
1689765381.3473833,2073600,1.3832253217697144
1689765752.673862,2099200,1.847565770149231
1689766166.5716486,2124800,1.8839812278747559
1689766530.5415235,2150400,1.9292768239974976
1689766949.0886734,2176000,2.0808815956115723
1689767314.8743362,2201600,2.0572657585144043
1689767739.076508,2227200,2.0525758266448975
1689768100.273421,2252800,2.049189329147339
1689768529.6817842,2278400,2.1307742595672607
1689768888.9553638,2304000,2.1029880046844482
1689769318.1536078,2329600,2.0700368881225586
1689769677.1657636,2355200,2.1196863651275635
1689770114.180906,2380800,2.117143392562866
1689770477.4551148,2406400,2.1294806003570557
1689770906.7243595,2432000,2.136434316635132
1689771265.0010386,2457600,2.0962026119232178
1689771698.3114543,2483200,2.094817876815796
1689772058.0905848,2508800,2.1000354290008545
1689772513.3286712,2534400,2.087578535079956
1689772869.8115177,2560000,2.0292015075683594
1689773323.8576558,2585600,2.0350310802459717
1689773679.885949,2611200,2.0642950534820557
1689774126.3842237,2636800,1.9478462934494019
1689774481.1750078,2662400,1.9698456525802612
1689774926.7509487,2688000,2.0639827251434326
1689775281.2544188,2713600,1.9571235179901123
1689775757.1008928,2739200,2.063667058944702
1689776106.7465014,2764800,2.0102789402008057
1689776564.5671303,2790400,2.0070810317993164
1689776910.1757522,2816000,1.979485034942627
1689777377.613722,2841600,2.0302655696868896
1689777722.9342926,2867200,2.022278308868408
1689778200.1724265,2892800,2.0434606075286865
1689778585.60877,2918400,2.0281105041503906
1689779073.1634724,2944000,2.042598009109497
1689779438.4184017,2969600,1.9941558837890625
1689779902.311054,2995200,1.9999067783355713
1689780255.79043,3020800,2.0405917167663574
1689780758.2700386,3046400,2.003957748413086
1689781134.0695283,3072000,2.034226655960083
1689781593.4108515,3097600,2.071375846862793
1689781977.787614,3123200,2.0586044788360596
1689782456.4526594,3148800,2.0169997215270996
1689782826.6637087,3174400,2.0354690551757812
1689783312.7979872,3200000,2.056053638458252
1689783666.761085,3225600,2.05066180229187
1689784143.9915352,3251200,2.066409111022949
1689784523.8578532,3276800,2.0175490379333496
1689785022.0625165,3302400,2.028874397277832
1689785386.7867558,3328000,1.995661973953247
1689785857.1307166,3353600,1.9675318002700806
1689786252.0103443,3379200,1.9685255289077759
1689786715.5863757,3404800,1.9674376249313354
1689787107.5455744,3430400,1.97492253780365
1689787584.9102976,3456000,1.9228729009628296
1689787971.767407,3481600,1.97642183303833
1689788439.2630968,3507200,1.995413899421692
1689788812.7323256,3532800,2.026172161102295
1689789319.7038777,3558400,2.0266730785369873
1689789680.6030884,3584000,2.0037083625793457
1689790151.360381,3609600,2.0219204425811768
1689790493.0716674,3635200,2.0326313972473145
1689790966.9513593,3660800,2.0134189128875732
1689791306.514286,3686400,2.0083529949188232
1689791782.5270884,3712000,2.009355068206787
1689792134.3671744,3737600,1.9786478281021118
1689792616.530282,3763200,1.9773130416870117
1689792962.4261265,3788800,1.9821696281433105
1689793437.8348846,3814400,1.9855272769927979
1689793813.307316,3840000,1.9859795570373535
1689794296.3127768,3865600,1.9510606527328491
1689794658.7032728,3891200,1.9307278394699097
1689795144.4037826,3916800,1.9827628135681152
1689795496.973609,3942400,1.9976025819778442
1689795989.5551262,3968000,1.9484989643096924
1689796365.2614756,3993600,2.001197576522827
1689796863.4659357,4019200,2.0064454078674316
1689797243.7944803,4044800,2.0118296146392822
1689797722.6983685,4070400,2.029400587081909
1689798085.4177988,4096000,1.999708652496338
1689798590.4754426,4121600,2.0490894317626953
1689799000.9796603,4147200,1.9550787210464478
1689799459.6013956,4172800,2.0018937587738037
1689799816.4693568,4198400,2.0234811305999756
1689800295.730516,4224000,2.0318078994750977
