Wall time,Step,Value
1695780042.0417364,12800,-0.6134253740310669
1695780253.7722344,25600,-0.6164243221282959
1695780481.199657,38400,-0.6243441700935364
1695780673.6554978,51200,-0.6092159748077393
1695780863.1340685,64000,-0.6033861637115479
1695781084.135961,76800,-0.5990185141563416
1695781296.9049306,89600,-0.5838603973388672
1695781477.673782,102400,-0.5829554796218872
1695781702.069742,115200,-0.5486859679222107
1695781928.140203,128000,-0.5687447190284729
1695782103.4061353,140800,-0.5227706432342529
1695782341.1086614,153600,-0.5097349286079407
1695782581.7402792,166400,-0.47555050253868103
1695782785.2488933,179200,-0.44131919741630554
1695782992.2565415,192000,-0.4525584578514099
1695783228.7239635,204800,-0.473715215921402
1695783431.5841994,217600,-0.44646206498146057
1695783627.0072813,230400,-0.4312237799167633
1695783856.3109448,243200,-0.4056934416294098
1695784071.8946068,256000,-0.4401651620864868
1695784250.8431973,268800,-0.41776153445243835
1695784476.9209397,281600,-0.3908940851688385
1695784696.0561955,294400,-0.4229772388935089
1695784862.2204978,307200,-0.3217170834541321
1695785081.9827693,320000,-0.34843501448631287
1695785313.9860778,332800,-0.4084644317626953
1695785494.0254376,345600,-0.3160596787929535
1695785695.248343,358400,-0.2998941242694855
1695785915.904586,371200,-0.3247818648815155
1695786102.3235555,384000,-0.3920309245586395
1695786295.3037777,396800,-0.3159183859825134
1695786534.033969,409600,-0.25735217332839966
1695786724.487294,422400,-0.2390356957912445
1695786924.2522118,435200,-0.31502267718315125
1695787152.1674955,448000,-0.2174576371908188
1695787350.1498377,460800,-0.284839004278183
1695787553.4169004,473600,-0.23158115148544312
1695787762.8235054,486400,-0.2600301504135132
1695787957.0735693,499200,-0.19756686687469482
1695788178.6376626,512000,-0.17988930642604828
1695788364.2889607,524800,-0.12276586145162582
1695788566.8182104,537600,-0.1766902059316635
1695788794.3819654,550400,-0.15971268713474274
1695788964.5756845,563200,-0.1700550615787506
1695789161.758723,576000,-0.22558695077896118
1695789383.1926367,588800,-0.2694873511791229
1695789549.243617,601600,-0.20102989673614502
1695789760.9577703,614400,-0.2454063892364502
1695789969.3202462,627200,-0.11331459879875183
1695790145.3270667,640000,-0.013473659753799438
1695790357.9415257,652800,-0.1039150133728981
1695790561.7678957,665600,-0.11760915815830231
1695790761.4843342,678400,-0.08168090134859085
1695790964.6283765,691200,-0.10511106252670288
1695791160.286724,704000,-0.03296162933111191
1695791380.0008833,716800,-0.23944459855556488
1695791563.4299371,729600,0.0765615776181221
1695791775.0185626,742400,-0.09334021061658859
1695791985.2844894,755200,-0.13104674220085144
1695792158.5253665,768000,-0.13382674753665924
1695792381.932006,780800,-0.011837749741971493
1695792575.6228282,793600,-0.026851870119571686
1695792763.9621031,806400,-0.17546947300434113
1695792984.7831333,819200,-0.0562298409640789
1695793153.6199489,832000,-0.06479308009147644
1695793359.2884247,844800,-0.16986772418022156
1695793559.9650683,857600,0.0022708598989993334
1695793740.2735088,870400,0.014757320284843445
1695793961.850683,883200,-0.14691276848316193
1695794152.4816053,896000,-0.051213640719652176
1695794347.061057,908800,-0.04717323184013367
1695794549.9062731,921600,0.07335715740919113
1695794764.3583586,934400,-0.09804662317037582
1695794956.70504,947200,-0.05579812824726105
1695795151.9979856,960000,0.03722032904624939
1695795382.195591,972800,-0.1426626741886139
1695795556.5846622,985600,-0.000602849991992116
1695795767.5408394,998400,0.16338835656642914
1695795977.6253843,1011200,0.06511127948760986
1695796166.7633972,1024000,-0.010629739612340927
1695796402.2687156,1036800,0.1713879406452179
1695796584.7676904,1049600,0.2781791090965271
1695796774.3654976,1062400,0.04466776177287102
1695796987.2443385,1075200,-0.09038703143596649
1695797160.6626768,1088000,0.05356160178780556
1695797390.074679,1100800,0.023610660806298256
1695797587.031516,1113600,0.15746410191059113
1695797773.6650004,1126400,0.03946677967905998
1695797988.6385324,1139200,0.1637784242630005
1695798184.2546823,1152000,0.2133338749408722
1695798390.8707583,1164800,0.10571087896823883
1695798579.5503983,1177600,-0.086567223072052
1695798788.836216,1190400,0.056559968739748
1695798978.613026,1203200,0.19994616508483887
1695799186.3699436,1216000,0.15616345405578613
1695799384.512431,1228800,0.26830366253852844
1695799566.9979792,1241600,0.09861347824335098
1695799796.3763852,1254400,0.27354690432548523
1695799975.3810773,1267200,0.25623178482055664
1695800180.1388965,1280000,0.18383240699768066
1695800389.7821934,1292800,0.29518789052963257
1695800566.490327,1305600,0.19990049302577972
1695800791.0553308,1318400,0.12258031219244003
1695800983.686355,1331200,0.3315569758415222
1695801183.5493739,1344000,0.2181336134672165
1695801391.288017,1356800,0.24970899522304535
1695801585.0185945,1369600,0.1845395565032959
1695801791.4049056,1382400,0.16231049597263336
1695801980.4590747,1395200,0.19474287331104279
1695802178.70298,1408000,0.1316615641117096
1695802367.5088477,1420800,0.10315137356519699
1695802580.366307,1433600,0.3169344961643219
1695802763.0668237,1446400,0.46933913230895996
1695802957.7709358,1459200,0.10102882236242294
1695803182.2869442,1472000,0.45890679955482483
1695803347.4451218,1484800,0.43973666429519653
1695803563.3455205,1497600,0.40024012327194214
1695803759.8679626,1510400,0.3161635100841522
1695803949.04738,1523200,0.23252399265766144
1695804169.0651102,1536000,0.43877261877059937
1695804340.3404183,1548800,0.3070964515209198
1695804558.4283721,1561600,0.5806358456611633
1695804755.1687145,1574400,0.40344133973121643
1695804947.8358238,1587200,0.2540989816188812
1695805159.1751833,1600000,0.3931369185447693
1695805356.163523,1612800,0.537878155708313
1695805560.5362027,1625600,0.4040397107601166
1695805746.9196446,1638400,0.3708260655403137
1695805959.1116438,1651200,0.4567611813545227
1695806147.8740628,1664000,0.5558993816375732
1695806362.784989,1676800,0.6446271538734436
1695806564.261885,1689600,0.5631647109985352
1695806749.481023,1702400,0.3780535161495209
1695806983.1515365,1715200,0.6164763569831848
1695807151.7573195,1728000,0.555892825126648
1695807380.6539586,1740800,0.5965167880058289
1695807576.4359303,1753600,0.4432651996612549
1695807779.947922,1766400,0.46228331327438354
1695807997.1032805,1779200,0.8306679129600525
1695808171.625234,1792000,0.44050270318984985
1695808390.8915546,1804800,0.48486873507499695
1695808576.9011142,1817600,0.7148641347885132
1695808770.8957765,1830400,0.5354851484298706
1695808979.250051,1843200,0.505632758140564
1695809186.206065,1856000,0.5901609659194946
1695809380.9321055,1868800,0.8241940140724182
1695809578.02054,1881600,0.4912239909172058
