Wall time,Step,Value
1689983190.8473248,25600,2.346731424331665
1689984493.0086987,51200,2.2747082710266113
1689985702.4113214,76800,2.237532615661621
1689986954.752902,102400,2.2807233333587646
1689988207.5468721,128000,2.331691265106201
1689991896.2613995,153600,2.3657710552215576
1689993099.2747595,179200,2.3404531478881836
1689994252.4776244,204800,2.351759672164917
1689995449.4057374,230400,2.3883094787597656
1689996777.2639813,256000,2.385474681854248
1689997944.8616867,281600,2.4044668674468994
1689999177.9916701,307200,2.3675544261932373
1690000422.6165116,332800,2.273757219314575
1690001650.34353,358400,2.336399793624878
1690002912.1549516,384000,2.2878239154815674
1690004200.3200407,409600,2.3214685916900635
1690005415.9514148,435200,2.3140881061553955
1690006659.7112138,460800,2.344241142272949
1690007856.017337,486400,2.340498447418213
1690009139.5855138,512000,2.3258864879608154
